        1999           8          20           5   38.831676    
        1999           8          23          17   36.607765    
        1999           8          26           5   37.207497    
        1999           8          29           5   38.337624    
        1999           8          29          17   21.824564    
        1999           9           1           5   37.655350    
        1999           9           2          16   27.000551    
        1999           9           5           5   57.373123    
        1999           9           5          17   40.436749    
        1999           9           8          17   46.468899    
        1999           9          11           5   85.010834    
        1999           9          14           5   37.506344    
        1999           9          14          17   76.614822    
        1999           9          17           5   39.254913    
        1999           9          17          17   77.123070    
        1999           9          21           5   96.463638    
        1999           9          21          17   62.718330    
        1999           9          27           5   33.951538    
        1999           9          27          17   47.170708    
        1999           9          30           5   64.382019    
        1999          10           3           5   32.848942    
        1999          10           6           5   27.761190    
        1999          10          19           5   24.154427    
        1999          10          19          17   11.201735    
        1999          10          22           5   31.398275    
        1999          10          22          17   2.6121638    
        1999          10          26          17   30.229179    
        1999          10          29           5   11.079446    
        1999          10          29          17   33.521309    
        1999          11           1           5   53.572956    
        1999          11           4           5   19.542452    
        1999          11           7           5   38.185753    
        1999          11          11          16   38.769001    
        1999          11          14           5   28.424738    
        1999          11          14          17   32.549419    
        1999          11          17           5   11.973747    
        1999          11          23           5   42.589924    
        1999          11          30           5   31.500643    
        1999          11          30          17   35.711277    
        1999          12           3           5   63.930511    
        1999          12           9           5   74.120224    
        1999          12          12           5   52.754841    
        1999          12          15           5   40.342014    
        1999          12          19           5   47.748859    
        1999          12          19          17   44.245888    
        1999          12          22          17   35.610958    
        1999          12          25           5   25.419882    
        1999          12          28           5   12.141034    
        1999          12          28          17   26.042215    
        2000           1           4           5   32.712624    
        2000           1           7           5   24.285629    
        2000           1          10          17   25.345226    
        2000           1          13           5   15.695923    
        2000           1          16           5   18.230789    
        2000           1          16          17   6.1357632    
        2000           1          19           5   14.546583    
        2000           1          20          16   11.056987    
        2000           1          23          17   22.360353    
        2000           1          26           5   9.3461256    
        2000           1          26          17   4.0379033    
        2000           2           1           5   35.999954    
        2000           2           4           5   40.967228    
        2000           2           4          17   64.222481    
        2000           2          14           5   11.159959    
        2000           2          14          17   14.733019    
        2000           2          20           5   17.526247    
        2000           2          20          17   28.367308    
        2000           2          23           5   85.122284    
        2000           2          24          16   57.912289    
        2000           2          27           5   73.166267    
        2000           2          27          17   60.766647    
        2000           3           1          17   38.420666    
        2000           3           4           5   62.951412    
        2000           3           7           5   57.880672    
        2000           3           7          17   64.366684    
        2000           3          10           5   48.531570    
        2000           3          10          17   71.273842    
        2000           3          14           5   72.599510    
        2000           3          14          17   44.805260    
        2000           3          17           5   71.895981    
        2000           3          26           5   59.247650    
        2000           3          29           5   62.273270    
        2000           4           5           5   53.223587    
        2000           4           5          17   51.528419    
        2000           4           8           5   23.285088    
        2000           4          11           5   29.705870    
        2000           4          11          17   22.520140    
        2000           4          14           5   18.083181    
        2000           4          14          17   15.839634    
        2000           4          18           5   48.951935    
        2000           4          18          17   31.145607    
        2000           4          24           5   16.564545    
        2000           4          24          17   20.457058    
        2000           4          30           5   25.214483    
        2000           4          30          17   43.340691    
        2000           5           3           5   38.892551    
        2000           5           7           5   17.707413    
        2000           5           7          17   26.262985    
        2000           5          10          17   48.255756    
        2000           5          13           5   8.4413433    
        2000           5          16          17   17.947117    
        2000           5          19           5   26.414213    
        2000           5          19          17   4.0993719    
        2000           5          23           5   10.733241    
        2000           5          26           5   58.787151    
        2000           5          29          17   61.450623    
        2000           6           1           5   31.847586    
        2000           6           7           5   23.631315    
        2000           6          11           5   21.253525    
        2000           6          14           5   52.403996    
        2000           6          14          17   65.277817    
        2000           6          20           5   40.372795    
        2000           6          20          17   57.889317    
        2000           6          23           5   43.796738    
        2000           6          23          17   57.518963    
        2000           6          27           5   82.974632    
        2000           6          27          17   50.761589    
        2000           7           9           5   29.995480    
        2000           7          12           5   33.842556    
        2000           7          16           5   31.422377    
        2000           7          19          17   30.600346    
        2000           7          22           5   82.618782    
        2000           7          25          17   59.845837    
        2000           7          28           5   28.168253    
        2000           7          28          17   35.944508    
        2000           8           1           5   43.846260    
        2000           8           1          17   25.548342    
        2000           8           4           5   41.085194    
        2000           8           4          17   30.480846    
        2000           8           7          17   28.118067    
        2000           8          10           5   34.841896    
        2000           8          13           5   30.231472    
        2000           8          16           5   30.737720    
        2000           8          20           5   29.342257    
        2000           8          23           5   27.893568    
        2000           8          26           5   30.044796    
        2000           8          29           5   28.314537    
        2000           9           1           5   30.088514    
        2000           9           5           5   21.010263    
        2000           9           5          17   25.258144    
        2000           9           8           5   27.039623    
        2000           9           8          17   25.515011    
        2000           9          11           5   25.083441    
        2000           9          11          17   22.877977    
        2000           9          14           5   29.705112    
        2000           9          17           5   18.777271    
        2000           9          17          17   10.715788    
        2000           9          20           5   25.348661    
        2000           9          24           5   36.501114    
        2000           9          27          17   28.142128    
        2000           9          30           5   25.529577    
        2000          10           3           5   30.611858    
        2000          10           6           5   67.515503    
        2000          10           6          17   64.828400    
        2000          10          13           5   17.695313    
        2000          10          16           5   89.671822    
        2000          10          16          17   85.188011    
        2000          10          19           5   46.529572    
        2000          10          22           5   91.504929    
        2000          10          22          17   90.995483    
        2000          10          26          16   76.647583    
        2000          10          29          17   73.444000    
        2000          11           1           5   77.016808    
